NAME,STATE,YEAR,POP,AGE,SEX,state,median_hh_income
Massachusetts,25,2021,28883,7300,1,25,89645.0
Massachusetts,25,2022,28677,7300,1,25,94488.0
Massachusetts,25,2023,28773,7300,1,25,99858.0
Massachusetts,25,2020,21005,7400,1,25,
Massachusetts,25,2020,21695,7400,1,25,
Massachusetts,25,2021,30777,7400,1,25,89645.0
Massachusetts,25,2022,28034,7400,1,25,94488.0
Massachusetts,25,2023,27943,7400,1,25,99858.0
Massachusetts,25,2020,20641,7500,1,25,
Massachusetts,25,2020,20528,7500,1,25,
Massachusetts,25,2021,20838,7500,1,25,89645.0
Massachusetts,25,2022,29730,7500,1,25,94488.0
Massachusetts,25,2023,27220,7500,1,25,99858.0
Massachusetts,25,2020,91011,7579,1,25,
Massachusetts,25,2020,91212,7579,1,25,
Massachusetts,25,2021,94253,7579,1,25,89645.0
Massachusetts,25,2022,105026,7579,1,25,94488.0
Massachusetts,25,2023,110720,7579,1,25,99858.0
Massachusetts,25,2020,20082,7600,1,25,
Massachusetts,25,2020,19776,7600,1,25,
Massachusetts,25,2021,19687,7600,1,25,89645.0
Massachusetts,25,2022,20072,7600,1,25,94488.0
Massachusetts,25,2023,28706,7600,1,25,99858.0
Massachusetts,25,2020,19801,7700,1,25,
Massachusetts,25,2020,19998,7700,1,25,
Massachusetts,25,2021,18985,7700,1,25,89645.0
Massachusetts,25,2022,19014,7700,1,25,94488.0
Massachusetts,25,2023,19364,7700,1,25,99858.0
Massachusetts,25,2020,16308,7800,1,25,
Massachusetts,25,2020,16573,7800,1,25,
Massachusetts,25,2021,18974,7800,1,25,89645.0
Massachusetts,25,2022,18092,7800,1,25,94488.0
Massachusetts,25,2023,18162,7800,1,25,99858.0
Massachusetts,25,2020,14179,7900,1,25,
Massachusetts,25,2020,14337,7900,1,25,
Massachusetts,25,2021,15769,7900,1,25,89645.0
Massachusetts,25,2022,18118,7900,1,25,94488.0
Massachusetts,25,2023,17268,7900,1,25,99858.0
Massachusetts,25,2020,12575,8000,1,25,
Massachusetts,25,2020,12712,8000,1,25,
Massachusetts,25,2021,13506,8000,1,25,89645.0
Massachusetts,25,2022,14964,8000,1,25,94488.0
Massachusetts,25,2023,17190,8000,1,25,99858.0
Massachusetts,25,2020,53807,8084,1,25,
Massachusetts,25,2020,53633,8084,1,25,
Massachusetts,25,2021,55013,8084,1,25,89645.0
Massachusetts,25,2022,58061,8084,1,25,94488.0
Massachusetts,25,2023,62832,8084,1,25,99858.0
Massachusetts,25,2020,11770,8100,1,25,
Massachusetts,25,2020,11659,8100,1,25,
Massachusetts,25,2021,11886,8100,1,25,89645.0
Massachusetts,25,2022,12665,8100,1,25,94488.0
Massachusetts,25,2023,14102,8100,1,25,99858.0
Massachusetts,25,2020,10843,8200,1,25,
Massachusetts,25,2020,10822,8200,1,25,
Massachusetts,25,2021,10818,8200,1,25,89645.0
Massachusetts,25,2022,11095,8200,1,25,94488.0
Massachusetts,25,2023,11883,8200,1,25,99858.0
Massachusetts,25,2020,9749,8300,1,25,
Massachusetts,25,2020,9701,8300,1,25,
Massachusetts,25,2021,10048,8300,1,25,89645.0
Massachusetts,25,2022,10136,8300,1,25,94488.0
Massachusetts,25,2023,10391,8300,1,25,99858.0
Massachusetts,25,2020,8870,8400,1,25,
Massachusetts,25,2020,8739,8400,1,25,
Massachusetts,25,2021,8755,8400,1,25,89645.0
Massachusetts,25,2022,9201,8400,1,25,94488.0
Massachusetts,25,2023,9266,8400,1,25,99858.0
Massachusetts,25,2020,49464,8599,1,25,
Massachusetts,25,2020,48406,8599,1,25,
Massachusetts,25,2021,47945,8599,1,25,89645.0
Massachusetts,25,2022,48215,8599,1,25,94488.0
Massachusetts,25,2023,48989,8599,1,25,99858.0
Massachusetts,25,2020,3595085,0000,2,25,
Massachusetts,25,2020,3576723,0000,2,25,
Massachusetts,25,2021,3574578,0000,2,25,89645.0
Massachusetts,25,2022,3570980,0000,2,25,94488.0
Massachusetts,25,2023,3580964,0000,2,25,99858.0
Arizona,04,2023,880749,4564,2,04,77315.0
Arizona,04,2020,40700,4600,2,04,
Arizona,04,2020,40968,4600,2,04,
Arizona,04,2021,42177,4600,2,04,69056.0
Arizona,04,2022,41561,4600,2,04,74568.0
Arizona,04,2023,42789,4600,2,04,77315.0
Arizona,04,2020,40611,4700,2,04,
Arizona,04,2020,40671,4700,2,04,
Arizona,04,2021,41095,4700,2,04,69056.0
Arizona,04,2022,42116,4700,2,04,74568.0
Arizona,04,2023,41403,4700,2,04,77315.0
Arizona,04,2020,42729,4800,2,04,
Arizona,04,2020,42358,4800,2,04,
Arizona,04,2021,41063,4800,2,04,69056.0
Arizona,04,2022,41317,4800,2,04,74568.0
Arizona,04,2023,42180,4800,2,04,77315.0
Arizona,04,2020,45094,4900,2,04,
Arizona,04,2020,44846,4900,2,04,
Arizona,04,2021,42900,4900,2,04,69056.0
Arizona,04,2022,41377,4900,2,04,74568.0
Arizona,04,2023,41502,4900,2,04,77315.0
Arizona,04,2020,43319,5000,2,04,
Arizona,04,2020,43933,5000,2,04,
Arizona,04,2021,45212,5000,2,04,69056.0
Arizona,04,2022,42918,5000,2,04,74568.0
Arizona,04,2023,41482,5000,2,04,77315.0
Arizona,04,2020,208284,5054,2,04,
Arizona,04,2020,209634,5054,2,04,
Arizona,04,2021,215251,5054,2,04,69056.0
Arizona,04,2022,218221,5054,2,04,74568.0
Arizona,04,2023,218820,5054,2,04,77315.0
Arizona,04,2020,41799,5100,2,04,
Arizona,04,2020,42232,5100,2,04,
Arizona,04,2021,44647,5100,2,04,69056.0
Arizona,04,2022,45709,5100,2,04,74568.0
Arizona,04,2023,43291,5100,2,04,77315.0
Arizona,04,2020,40704,5200,2,04,
Arizona,04,2020,41044,5200,2,04,
Arizona,04,2021,42644,5200,2,04,69056.0
Arizona,04,2022,44751,5200,2,04,74568.0
Arizona,04,2023,45769,5200,2,04,77315.0
Arizona,04,2020,40909,5300,2,04,
Arizona,04,2020,40980,5300,2,04,
Arizona,04,2021,41352,5300,2,04,69056.0
Arizona,04,2022,43033,5300,2,04,74568.0
Arizona,04,2023,44901,5300,2,04,77315.0
Arizona,04,2020,41553,5400,2,04,
Arizona,04,2020,41445,5400,2,04,
Arizona,04,2021,41396,5400,2,04,69056.0
Arizona,04,2022,41810,5400,2,04,74568.0
Arizona,04,2023,43377,5400,2,04,77315.0
Arizona,04,2020,43722,5500,2,04,
Arizona,04,2020,43436,5500,2,04,
Arizona,04,2021,41885,5500,2,04,69056.0
Arizona,04,2022,41766,5500,2,04,74568.0
Arizona,04,2023,42140,5500,2,04,77315.0
Arizona,04,2020,225476,5559,2,04,
Arizona,04,2020,225647,5559,2,04,
Arizona,04,2021,223499,5559,2,04,69056.0
Arizona,04,2022,220341,5559,2,04,74568.0
Arizona,04,2023,217192,5559,2,04,77315.0
Arizona,04,2020,44763,5600,2,04,
Arizona,04,2020,44834,5600,2,04,
Arizona,04,2021,44010,5600,2,04,69056.0
Arizona,04,2022,42264,5600,2,04,74568.0
Arizona,04,2023,41926,5600,2,04,77315.0
Arizona,04,2020,45230,5700,2,04,
Arizona,04,2020,45332,5700,2,04,
Arizona,04,2021,45416,5700,2,04,69056.0
Arizona,04,2022,44400,5700,2,04,74568.0
Arizona,04,2023,42602,5700,2,04,77315.0
Arizona,04,2020,45805,5800,2,04,
Arizona,04,2020,45840,5800,2,04,
Arizona,04,2021,45808,5800,2,04,69056.0
Arizona,04,2022,45667,5800,2,04,74568.0
Arizona,04,2023,44563,5800,2,04,77315.0
Arizona,04,2020,45956,5900,2,04,
Arizona,04,2020,46205,5900,2,04,
Arizona,04,2021,46380,5900,2,04,69056.0
Arizona,04,2022,46244,5900,2,04,74568.0
Arizona,04,2023,45961,5900,2,04,77315.0
Arizona,04,2020,969309,5999,2,04,
Arizona,04,2020,977479,5999,2,04,
Arizona,04,2021,1004462,5999,2,04,69056.0
Arizona,04,2022,1027874,5999,2,04,74568.0
Arizona,04,2023,1051735,5999,2,04,77315.0
Arizona,04,2020,45452,6000,2,04,
Arizona,04,2020,45767,6000,2,04,
Arizona,04,2021,46725,6000,2,04,69056.0
Arizona,04,2022,46687,6000,2,04,74568.0
Arizona,04,2023,46449,6000,2,04,77315.0
Arizona,04,2022,233666,6064,2,04,74568.0
Arizona,04,2020,226669,6064,2,04,
Arizona,04,2020,227980,6064,2,04,
Arizona,04,2021,232270,6064,2,04,69056.0
Arizona,04,2023,234126,6064,2,04,77315.0
Arizona,04,2020,45513,6100,2,04,
Arizona,04,2020,45588,6100,2,04,
Arizona,04,2021,46322,6100,2,04,69056.0
Arizona,04,2022,47026,6100,2,04,74568.0
Arizona,04,2023,46971,6100,2,04,77315.0
Arizona,04,2020,46066,6200,2,04,
Arizona,04,2020,46049,6200,2,04,
Arizona,04,2021,46150,6200,2,04,69056.0
Arizona,04,2022,46695,6200,2,04,74568.0
Arizona,04,2023,47267,6200,2,04,77315.0
Arizona,04,2020,45205,6300,2,04,
Arizona,04,2020,45982,6300,2,04,
Arizona,04,2021,46610,6300,2,04,69056.0
Arizona,04,2022,46510,6300,2,04,74568.0
Arizona,04,2023,46882,6300,2,04,77315.0
Arizona,04,2020,44433,6400,2,04,
Arizona,04,2020,44594,6400,2,04,
Arizona,04,2021,46463,6400,2,04,69056.0
Arizona,04,2022,46748,6400,2,04,74568.0
Arizona,04,2023,46557,6400,2,04,77315.0
Arizona,04,2020,44039,6500,2,04,
Arizona,04,2020,44352,6500,2,04,
Arizona,04,2021,45129,6500,2,04,69056.0
Arizona,04,2022,46607,6500,2,04,74568.0
Arizona,04,2023,46825,6500,2,04,77315.0
Arizona,04,2020,212901,6569,2,04,
Arizona,04,2020,214656,6569,2,04,
Arizona,04,2021,219101,6569,2,04,69056.0
Arizona,04,2022,223871,6569,2,04,74568.0
Arizona,04,2023,227553,6569,2,04,77315.0
Arizona,04,2020,696684,6599,2,04,
Arizona,04,2020,703294,6599,2,04,
Arizona,04,2021,725812,6599,2,04,69056.0
Arizona,04,2022,747964,6599,2,04,74568.0
Arizona,04,2023,771648,6599,2,04,77315.0
Arizona,04,2020,43767,6600,2,04,
Arizona,04,2020,44099,6600,2,04,
Arizona,04,2021,44743,6600,2,04,69056.0
Arizona,04,2022,45487,6600,2,04,74568.0
Arizona,04,2023,46810,6600,2,04,77315.0
Arizona,04,2020,42839,6700,2,04,
Massachusetts,25,2020,33995,0001,2,25,
Massachusetts,25,2020,33921,0001,2,25,
Massachusetts,25,2021,32717,0001,2,25,89645.0
Massachusetts,25,2022,33883,0001,2,25,94488.0
Massachusetts,25,2023,33549,0001,2,25,99858.0
Massachusetts,25,2020,34250,0100,2,25,
Massachusetts,25,2020,34084,0100,2,25,
Massachusetts,25,2021,33666,0100,2,25,89645.0
Massachusetts,25,2022,32726,0100,2,25,94488.0
Massachusetts,25,2023,33875,0100,2,25,99858.0
Massachusetts,25,2020,35042,0200,2,25,
Massachusetts,25,2020,34820,0200,2,25,
Massachusetts,25,2021,33833,0200,2,25,89645.0
Massachusetts,25,2022,33427,0200,2,25,94488.0
Massachusetts,25,2023,32761,0200,2,25,99858.0
Massachusetts,25,2020,35634,0300,2,25,
Massachusetts,25,2020,35330,0300,2,25,
Massachusetts,25,2021,34687,0300,2,25,89645.0
Massachusetts,25,2022,33772,0300,2,25,94488.0
Massachusetts,25,2023,33622,0300,2,25,99858.0
Massachusetts,25,2020,35969,0400,2,25,
Massachusetts,25,2020,35925,0400,2,25,
Massachusetts,25,2021,35117,0400,2,25,89645.0
Massachusetts,25,2022,34659,0400,2,25,94488.0
Massachusetts,25,2023,33921,0400,2,25,99858.0
Massachusetts,25,2020,174890,0401,2,25,
Massachusetts,25,2020,174080,0401,2,25,
Massachusetts,25,2021,170020,0401,2,25,89645.0
Massachusetts,25,2022,168467,0401,2,25,94488.0
Massachusetts,25,2023,167728,0401,2,25,99858.0
Massachusetts,25,2020,3456164,0499,2,25,
Massachusetts,25,2020,3438568,0499,2,25,
Massachusetts,25,2021,3439675,0499,2,25,89645.0
Massachusetts,25,2022,3437172,0499,2,25,94488.0
Massachusetts,25,2023,3447157,0499,2,25,99858.0
Massachusetts,25,2020,36418,0500,2,25,
Massachusetts,25,2020,36300,0500,2,25,
Massachusetts,25,2021,35720,0500,2,25,89645.0
Massachusetts,25,2022,35106,0500,2,25,94488.0
Massachusetts,25,2023,34836,0500,2,25,99858.0
Massachusetts,25,2020,184063,0509,2,25,
Massachusetts,25,2020,183473,0509,2,25,
Massachusetts,25,2021,181567,0509,2,25,89645.0
Massachusetts,25,2022,179904,0509,2,25,94488.0
Massachusetts,25,2023,178743,0509,2,25,99858.0
Massachusetts,25,2020,340902,0513,2,25,
Massachusetts,25,2020,339438,0513,2,25,
Massachusetts,25,2021,334172,0513,2,25,89645.0
Massachusetts,25,2022,329239,0513,2,25,94488.0
Massachusetts,25,2023,326884,0513,2,25,99858.0
Massachusetts,25,2020,36512,0600,2,25,
Massachusetts,25,2020,36506,0600,2,25,
Massachusetts,25,2021,36215,0600,2,25,89645.0
Massachusetts,25,2022,35821,0600,2,25,94488.0
Massachusetts,25,2023,35327,0600,2,25,99858.0
Massachusetts,25,2020,36770,0700,2,25,
Massachusetts,25,2020,36651,0700,2,25,
Massachusetts,25,2021,36352,0700,2,25,89645.0
Massachusetts,25,2022,36189,0700,2,25,94488.0
Massachusetts,25,2023,35991,0700,2,25,99858.0
Massachusetts,25,2022,36299,0800,2,25,94488.0
Massachusetts,25,2020,37009,0800,2,25,
Massachusetts,25,2020,36826,0800,2,25,
Massachusetts,25,2021,36555,0800,2,25,89645.0
Massachusetts,25,2023,36238,0800,2,25,99858.0
Massachusetts,25,2020,37354,0900,2,25,
Massachusetts,25,2020,37190,0900,2,25,
Massachusetts,25,2021,36725,0900,2,25,89645.0
Massachusetts,25,2022,36489,0900,2,25,94488.0
Massachusetts,25,2023,36351,0900,2,25,99858.0
Massachusetts,25,2020,37739,1000,2,25,
Massachusetts,25,2020,37614,1000,2,25,
Massachusetts,25,2021,37034,1000,2,25,89645.0
Massachusetts,25,2022,36665,1000,2,25,94488.0
Massachusetts,25,2023,36631,1000,2,25,99858.0
Massachusetts,25,2020,197059,1014,2,25,
Massachusetts,25,2020,196189,1014,2,25,
Massachusetts,25,2021,192745,1014,2,25,89645.0
Massachusetts,25,2022,189032,1014,2,25,94488.0
Massachusetts,25,2023,186492,1014,2,25,99858.0
Massachusetts,25,2020,38656,1100,2,25,
Massachusetts,25,2020,38275,1100,2,25,
Massachusetts,25,2021,37541,1100,2,25,89645.0
Massachusetts,25,2022,36969,1100,2,25,94488.0
Massachusetts,25,2023,36769,1100,2,25,99858.0
Massachusetts,25,2020,40075,1200,2,25,
Massachusetts,25,2020,39892,1200,2,25,
Massachusetts,25,2021,38282,1200,2,25,89645.0
Massachusetts,25,2022,37522,1200,2,25,94488.0
Massachusetts,25,2023,37126,1200,2,25,99858.0
Massachusetts,25,2020,40369,1300,2,25,
Massachusetts,25,2020,40184,1300,2,25,
Massachusetts,25,2021,39748,1300,2,25,89645.0
Massachusetts,25,2022,38179,1300,2,25,94488.0
Massachusetts,25,2023,37615,1300,2,25,99858.0
Massachusetts,25,2020,40220,1400,2,25,
Massachusetts,25,2020,40224,1400,2,25,
Massachusetts,25,2021,40140,1400,2,25,89645.0
Massachusetts,25,2022,39697,1400,2,25,94488.0
Massachusetts,25,2023,38351,1400,2,25,99858.0
Massachusetts,25,2020,164572,1417,2,25,
Massachusetts,25,2020,164197,1417,2,25,
Massachusetts,25,2021,162560,1417,2,25,89645.0
Massachusetts,25,2022,161348,1417,2,25,94488.0
Massachusetts,25,2023,160023,1417,2,25,99858.0
Massachusetts,25,2020,40471,1500,2,25,
Massachusetts,25,2020,40439,1500,2,25,
Massachusetts,25,2021,40239,1500,2,25,89645.0
Massachusetts,25,2022,40215,1500,2,25,94488.0
Massachusetts,25,2023,39885,1500,2,25,99858.0
Massachusetts,25,2020,229485,1519,2,25,
Massachusetts,25,2020,222581,1519,2,25,
Massachusetts,25,2021,227014,1519,2,25,89645.0
Massachusetts,25,2022,224683,1519,2,25,94488.0
Massachusetts,25,2023,224315,1519,2,25,99858.0
Massachusetts,25,2020,1416579,1544,2,25,
Massachusetts,25,2020,1402904,1544,2,25,
Massachusetts,25,2021,1409801,1544,2,25,89645.0
Massachusetts,25,2020,41435,1600,2,25,
Massachusetts,25,2022,1408176,1544,2,25,94488.0
Massachusetts,25,2023,1414563,1544,2,25,99858.0
Massachusetts,25,2020,41691,1600,2,25,
Massachusetts,25,2021,40485,1600,2,25,89645.0
Massachusetts,25,2022,40418,1600,2,25,94488.0
Massachusetts,25,2023,40619,1600,2,25,99858.0
Massachusetts,25,2020,2998602,1699,2,25,
Massachusetts,25,2020,2982542,1699,2,25,
Massachusetts,25,2021,2990007,1699,2,25,89645.0
Massachusetts,25,2022,2993362,1699,2,25,94488.0
Massachusetts,25,2023,3008116,1699,2,25,99858.0
Massachusetts,25,2020,42190,1700,2,25,
Massachusetts,25,2020,42099,1700,2,25,
Massachusetts,25,2021,41696,1700,2,25,89645.0
Massachusetts,25,2022,41018,1700,2,25,94488.0
Massachusetts,25,2023,41168,1700,2,25,99858.0
Massachusetts,25,2020,50228,1800,2,25,
Massachusetts,25,2020,47689,1800,2,25,
Massachusetts,25,2021,50176,1800,2,25,89645.0
Massachusetts,25,2022,49372,1800,2,25,94488.0
Massachusetts,25,2023,48812,1800,2,25,99858.0
Massachusetts,25,2020,348485,1824,2,25,
Massachusetts,25,2020,335195,1824,2,25,
Massachusetts,25,2021,345181,1824,2,25,89645.0
Massachusetts,25,2022,343727,1824,2,25,94488.0
Massachusetts,25,2023,345234,1824,2,25,99858.0
Massachusetts,25,2020,2251860,1864,2,25,
Massachusetts,25,2020,2235513,1864,2,25,
Massachusetts,25,2021,2229952,1864,2,25,89645.0
Massachusetts,25,2022,2214059,1864,2,25,94488.0
Massachusetts,25,2023,2207841,1864,2,25,99858.0
Massachusetts,25,2020,2914721,1899,2,25,
Massachusetts,25,2020,2899008,1899,2,25,
Arizona,04,2020,43080,6700,2,04,
Arizona,04,2021,44181,6700,2,04,69056.0
Arizona,04,2022,44817,6700,2,04,74568.0
Arizona,04,2023,45441,6700,2,04,77315.0
Arizona,04,2020,42117,6800,2,04,
Arizona,04,2020,42161,6800,2,04,
Arizona,04,2021,43021,6800,2,04,69056.0
Arizona,04,2022,44031,6800,2,04,74568.0
Arizona,04,2023,44590,6800,2,04,77315.0
Arizona,04,2020,40139,6900,2,04,
Arizona,04,2020,40964,6900,2,04,
Arizona,04,2021,42027,6900,2,04,69056.0
Arizona,04,2022,42929,6900,2,04,74568.0
Arizona,04,2023,43887,6900,2,04,77315.0
Arizona,04,2020,39827,7000,2,04,
Arizona,04,2020,39934,7000,2,04,
Arizona,04,2021,40921,7000,2,04,69056.0
Arizona,04,2022,41810,7000,2,04,74568.0
Arizona,04,2023,42695,7000,2,04,77315.0
Arizona,04,2020,188856,7074,2,04,
Arizona,04,2020,191180,7074,2,04,
Arizona,04,2021,200244,7074,2,04,69056.0
Arizona,04,2022,198885,7074,2,04,74568.0
Arizona,04,2023,201350,7074,2,04,77315.0
Arizona,04,2020,39387,7100,2,04,
Arizona,04,2020,39625,7100,2,04,
Arizona,04,2021,39660,7100,2,04,69056.0
Arizona,04,2022,40604,7100,2,04,74568.0
Arizona,04,2023,41441,7100,2,04,77315.0
Arizona,04,2020,40111,7200,2,04,
Arizona,04,2020,39422,7200,2,04,
Arizona,04,2021,39336,7200,2,04,69056.0
Arizona,04,2022,39367,7200,2,04,74568.0
Arizona,04,2023,40237,7200,2,04,77315.0
Arizona,04,2020,40263,7300,2,04,
Arizona,04,2020,42029,7300,2,04,
Arizona,04,2021,38941,7300,2,04,69056.0
Arizona,04,2022,38827,7300,2,04,74568.0
Arizona,04,2023,38826,7300,2,04,77315.0
Arizona,04,2020,29268,7400,2,04,
Arizona,04,2020,30170,7400,2,04,
Arizona,04,2021,41386,7400,2,04,69056.0
Arizona,04,2022,38277,7400,2,04,74568.0
Arizona,04,2023,38151,7400,2,04,77315.0
Arizona,04,2020,29214,7500,2,04,
Arizona,04,2020,29281,7500,2,04,
Arizona,04,2021,29662,7500,2,04,69056.0
Arizona,04,2022,40624,7500,2,04,74568.0
Arizona,04,2023,37645,7500,2,04,77315.0
Arizona,04,2020,132466,7579,2,04,
Arizona,04,2020,133688,7579,2,04,
Arizona,04,2021,138070,7579,2,04,69056.0
Arizona,04,2022,151118,7579,2,04,74568.0
Arizona,04,2023,158362,7579,2,04,77315.0
Arizona,04,2020,28811,7600,2,04,
Arizona,04,2020,28600,7600,2,04,
Arizona,04,2021,28553,7600,2,04,69056.0
Arizona,04,2022,28867,7600,2,04,74568.0
Arizona,04,2023,39614,7600,2,04,77315.0
Arizona,04,2020,28275,7700,2,04,
Arizona,04,2020,28900,7700,2,04,
Arizona,04,2021,27906,7700,2,04,69056.0
Arizona,04,2022,27671,7700,2,04,74568.0
Arizona,04,2023,28222,7700,2,04,77315.0
Arizona,04,2020,24359,7800,2,04,
Arizona,04,2020,24743,7800,2,04,
Arizona,04,2021,28078,7800,2,04,69056.0
Arizona,04,2022,26981,7800,2,04,74568.0
Arizona,04,2023,26864,7800,2,04,77315.0
Arizona,04,2020,21807,7900,2,04,
Arizona,04,2020,22164,7900,2,04,
Arizona,04,2021,23871,7900,2,04,69056.0
Arizona,04,2022,26975,7900,2,04,74568.0
Arizona,04,2023,26017,7900,2,04,77315.0
Arizona,04,2020,19893,8000,2,04,
Arizona,04,2020,20241,8000,2,04,
Arizona,04,2021,21271,8000,2,04,69056.0
Arizona,04,2022,22810,8000,2,04,74568.0
Arizona,04,2023,25994,8000,2,04,77315.0
Arizona,04,2020,82745,8084,2,04,
Arizona,04,2020,83743,8084,2,04,
Arizona,04,2021,87616,8084,2,04,69056.0
Arizona,04,2022,92190,8084,2,04,74568.0
Arizona,04,2023,99398,8084,2,04,77315.0
Arizona,04,2020,18280,8100,2,04,
Arizona,04,2020,18370,8100,2,04,
Arizona,04,2021,19279,8100,2,04,69056.0
Arizona,04,2022,20162,8100,2,04,74568.0
Arizona,04,2023,21771,8100,2,04,77315.0
Arizona,04,2020,16565,8200,2,04,
Arizona,04,2020,16914,8200,2,04,
Arizona,04,2021,17495,8200,2,04,69056.0
Arizona,04,2022,18231,8200,2,04,74568.0
Arizona,04,2023,19265,8200,2,04,77315.0
Arizona,04,2020,14598,8300,2,04,
Arizona,04,2020,14758,8300,2,04,
Arizona,04,2021,15788,8300,2,04,69056.0
Arizona,04,2022,16225,8300,2,04,74568.0
Arizona,04,2023,17076,8300,2,04,77315.0
Arizona,04,2020,13409,8400,2,04,
Arizona,04,2020,13460,8400,2,04,
Arizona,04,2021,13783,8400,2,04,69056.0
Arizona,04,2022,14762,8400,2,04,74568.0
Arizona,04,2023,15292,8400,2,04,77315.0
Arizona,04,2020,79716,8599,2,04,
Arizona,04,2020,80027,8599,2,04,
Arizona,04,2021,80781,8599,2,04,69056.0
Arizona,04,2022,81900,8599,2,04,74568.0
Arizona,04,2023,84985,8599,2,04,77315.0
Massachusetts,25,2021,2907826,1899,2,25,89645.0
Massachusetts,25,2022,2911926,1899,2,25,94488.0
Massachusetts,25,2023,2926329,1899,2,25,99858.0
Massachusetts,25,2020,54905,1900,2,25,
Massachusetts,25,2020,50919,1900,2,25,
Massachusetts,25,2021,54418,1900,2,25,89645.0
Massachusetts,25,2022,53660,1900,2,25,94488.0
Massachusetts,25,2023,53831,1900,2,25,99858.0
Massachusetts,25,2020,51712,2000,2,25,
Massachusetts,25,2020,49134,2000,2,25,
Massachusetts,25,2021,51811,2000,2,25,89645.0
Massachusetts,25,2022,50932,2000,2,25,94488.0
Massachusetts,25,2023,51207,2000,2,25,99858.0
Massachusetts,25,2020,243352,2024,2,25,
Massachusetts,25,2020,236587,2024,2,25,
Massachusetts,25,2021,240587,2024,2,25,89645.0
Massachusetts,25,2022,240695,2024,2,25,94488.0
Massachusetts,25,2023,242591,2024,2,25,99858.0
Massachusetts,25,2020,50354,2100,2,25,
Massachusetts,25,2020,48081,2100,2,25,
Massachusetts,25,2021,50062,2100,2,25,89645.0
Massachusetts,25,2022,50101,2100,2,25,94488.0
Massachusetts,25,2023,49846,2100,2,25,99858.0
Massachusetts,25,2020,47725,2200,2,25,
Massachusetts,25,2020,46654,2200,2,25,
Massachusetts,25,2021,47052,2200,2,25,89645.0
Massachusetts,25,2022,47692,2200,2,25,94488.0
Massachusetts,25,2023,47994,2200,2,25,99858.0
Massachusetts,25,2020,45976,2300,2,25,
Massachusetts,25,2020,45580,2300,2,25,
Massachusetts,25,2021,45327,2300,2,25,89645.0
Massachusetts,25,2022,45327,2300,2,25,94488.0
Massachusetts,25,2023,46580,2300,2,25,99858.0
Massachusetts,25,2020,47585,2400,2,25,
Massachusetts,25,2020,47138,2400,2,25,
Massachusetts,25,2021,46335,2400,2,25,89645.0
Massachusetts,25,2022,46643,2400,2,25,94488.0
Massachusetts,25,2023,46964,2400,2,25,99858.0
Massachusetts,25,2020,48651,2500,2,25,
Massachusetts,25,2020,48365,2500,2,25,
Massachusetts,25,2021,47335,2500,2,25,89645.0
Massachusetts,25,2022,46706,2500,2,25,94488.0
Massachusetts,25,2023,47518,2500,2,25,99858.0
Massachusetts,25,2020,247471,2529,2,25,
Massachusetts,25,2020,246519,2529,2,25,
Massachusetts,25,2021,241753,2529,2,25,89645.0
Massachusetts,25,2022,238678,2529,2,25,94488.0
Massachusetts,25,2023,238065,2529,2,25,99858.0
Massachusetts,25,2020,943742,2544,2,25,
Massachusetts,25,2020,943736,2544,2,25,
Massachusetts,25,2021,942200,2544,2,25,89645.0
Massachusetts,25,2022,942798,2544,2,25,94488.0
Massachusetts,25,2023,947657,2544,2,25,99858.0
Massachusetts,25,2020,49570,2600,2,25,
Massachusetts,25,2020,49342,2600,2,25,
Massachusetts,25,2021,47900,2600,2,25,89645.0
Massachusetts,25,2022,47379,2600,2,25,94488.0
Massachusetts,25,2023,47139,2600,2,25,99858.0
Massachusetts,25,2020,49935,2700,2,25,
Massachusetts,25,2020,49635,2700,2,25,
Massachusetts,25,2021,48608,2700,2,25,89645.0
Massachusetts,25,2022,47630,2700,2,25,94488.0
Massachusetts,25,2023,47589,2700,2,25,99858.0
Massachusetts,25,2020,49659,2800,2,25,
Massachusetts,25,2020,49603,2800,2,25,
Massachusetts,25,2021,49093,2800,2,25,89645.0
Massachusetts,25,2022,48261,2800,2,25,94488.0
Massachusetts,25,2023,47783,2800,2,25,99858.0
Massachusetts,25,2020,49656,2900,2,25,
Massachusetts,25,2020,49574,2900,2,25,
Massachusetts,25,2021,48817,2900,2,25,89645.0
Massachusetts,25,2022,48702,2900,2,25,94488.0
Massachusetts,25,2023,48036,2900,2,25,99858.0
Massachusetts,25,2020,50400,3000,2,25,
Massachusetts,25,2020,50431,3000,2,25,
Massachusetts,25,2021,49108,3000,2,25,89645.0
Massachusetts,25,2022,48660,3000,2,25,94488.0
Massachusetts,25,2023,48550,3000,2,25,99858.0
Massachusetts,25,2020,251253,3034,2,25,
Massachusetts,25,2020,250739,3034,2,25,
Massachusetts,25,2021,248364,3034,2,25,89645.0
Massachusetts,25,2022,246288,3034,2,25,94488.0
Massachusetts,25,2023,244998,3034,2,25,99858.0
Massachusetts,25,2020,50673,3100,2,25,
Massachusetts,25,2020,50305,3100,2,25,
Massachusetts,25,2021,49861,3100,2,25,89645.0
Massachusetts,25,2022,48692,3100,2,25,94488.0
Massachusetts,25,2023,48524,3100,2,25,99858.0
Massachusetts,25,2020,50617,3200,2,25,
Massachusetts,25,2020,50451,3200,2,25,
Massachusetts,25,2021,49855,3200,2,25,89645.0
